,dist_code,month,documents_registered_cnt,documents_registered_rev,estamps_challans_cnt,estamps_challans_rev,district,Mmm,quarter,fiscal_year,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,sector,investment in cr,number_of_employees
3933,23_3,2022-03-01,6540,220235465,6841,260377026,Yadadri Bhuvanagiri,Mar,Q4,2021,1799,422,63,39,1526,386,34,133,244,1881,383,59,2190,133,2061,262,Electrical and Electronic Products,0.66,9
3934,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,Agro based incl Cold Storages,0.25,12
3935,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,"Real Estate,Industrial Parks and IT Buildings",0.2259,10
3936,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,Others,0.8,20
3937,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,Granite and Stone Crushing,1.72,55
3938,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,Food Processing,1.255,26
3939,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,Engineering,0.6121,26
3940,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,Wood and Leather,0.09,2
3941,20_1,2022-03-01,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021,2267,787,158,17,1985,584,22,179,459,2582,520,127,2982,247,2780,449,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.325,10
3942,20_4,2022-03-01,1635,69075770,1682,67889754,Peddapalli,Mar,Q4,2021,1360,226,40,10,1196,232,22,35,151,1338,258,40,1500,136,1465,171,Beverages,0.04,2
3943,20_4,2022-03-01,1635,69075770,1682,67889754,Peddapalli,Mar,Q4,2021,1360,226,40,10,1196,232,22,35,151,1338,258,40,1500,136,1465,171,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.73,22
3944,20_4,2022-03-01,1635,69075770,1682,67889754,Peddapalli,Mar,Q4,2021,1360,226,40,10,1196,232,22,35,151,1338,258,40,1500,136,1465,171,Food Processing,0.2,4
3945,20_4,2022-03-01,1635,69075770,1682,67889754,Peddapalli,Mar,Q4,2021,1360,226,40,10,1196,232,22,35,151,1338,258,40,1500,136,1465,171,Granite and Stone Crushing,0.225,8
3946,16_1,2022-03-01,5768,1169123561,6445,1204838825,Hyderabad,Mar,Q4,2021,21162,2447,1628,1500,18759,5395,946,0,1637,19799,5968,966,24139,2598,24225,2512,Engineering,0.24,34
3947,16_1,2022-03-01,5768,1169123561,6445,1204838825,Hyderabad,Mar,Q4,2021,21162,2447,1628,1500,18759,5395,946,0,1637,19799,5968,966,24139,2598,24225,2512,Food Processing,1.0,100
3948,14_3,2022-03-01,2595,50501834,2593,49114636,Nagarkurnool,Mar,Q4,2021,1707,524,6,2,1547,196,19,194,283,2008,215,16,2155,84,1955,284,Solar and Other Renewable Energy,73.1825,10
3949,14_3,2022-03-01,2595,50501834,2593,49114636,Nagarkurnool,Mar,Q4,2021,1707,524,6,2,1547,196,19,194,283,2008,215,16,2155,84,1955,284,Food Processing,6.755,47
3950,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Agro based incl Cold Storages,4.4,100
3951,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Food Processing,4.1939,25
3952,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Granite and Stone Crushing,2.5,10
3953,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Engineering,30.1083,332
3954,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Electrical and Electronic Products,3.0992,138
3955,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.89,23
3956,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Paper and Printing,20.3304,199
3957,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Wood and Leather,0.67,25
3958,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,R&D,37.4584,347
3959,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Plastic and Rubber,15.725,158
3960,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Pharmaceuticals and Chemicals,12.0015,176
3961,15_2,2022-03-01,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021,18338,3245,1362,272,14954,6491,4,46,1722,16497,5685,1031,20863,2354,21576,1641,Others,1.0,16
3962,22_2,2022-03-01,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021,2382,445,20,4,2076,372,76,98,229,2358,425,68,2714,137,2550,301,Paper and Printing,13.6385,44
3963,22_2,2022-03-01,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021,2382,445,20,4,2076,372,76,98,229,2358,425,68,2714,137,2550,301,Engineering,0.46,6
3964,22_2,2022-03-01,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021,2382,445,20,4,2076,372,76,98,229,2358,425,68,2714,137,2550,301,Others,0.0525,1
3965,22_2,2022-03-01,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021,2382,445,20,4,2076,372,76,98,229,2358,425,68,2714,137,2550,301,Wood and Leather,0.22,10
3966,22_2,2022-03-01,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021,2382,445,20,4,2076,372,76,98,229,2358,425,68,2714,137,2550,301,Beverages,0.06,1
3967,22_2,2022-03-01,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021,2382,445,20,4,2076,372,76,98,229,2358,425,68,2714,137,2550,301,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.48,20
3968,22_2,2022-03-01,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021,2382,445,20,4,2076,372,76,98,229,2358,425,68,2714,137,2550,301,Plastic and Rubber,0.08,4
3969,20_2,2022-03-01,1816,56853606,1896,58345086,Jagtial,Mar,Q4,2021,1656,197,83,6,1518,245,28,29,122,1657,255,30,1849,93,1800,142,Engineering,0.05,3
3970,20_2,2022-03-01,1816,56853606,1896,58345086,Jagtial,Mar,Q4,2021,1656,197,83,6,1518,245,28,29,122,1657,255,30,1849,93,1800,142,Plastic and Rubber,0.101,2
3971,20_2,2022-03-01,1816,56853606,1896,58345086,Jagtial,Mar,Q4,2021,1656,197,83,6,1518,245,28,29,122,1657,255,30,1849,93,1800,142,Food Processing,0.2131,4
3972,20_2,2022-03-01,1816,56853606,1896,58345086,Jagtial,Mar,Q4,2021,1656,197,83,6,1518,245,28,29,122,1657,255,30,1849,93,1800,142,Beverages,0.25,11
3973,20_2,2022-03-01,1816,56853606,1896,58345086,Jagtial,Mar,Q4,2021,1656,197,83,6,1518,245,28,29,122,1657,255,30,1849,93,1800,142,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2,8
3974,14_2,2022-03-01,1754,36638435,1805,37870009,Jogulamba Gadwal,Mar,Q4,2021,1183,210,11,2,1097,119,10,93,87,1273,116,17,1346,60,1315,91,Food Processing,0.62,10
3975,21_2,2022-03-01,976,22753979,1064,23660304,Warangal,Mar,Q4,2021,2012,263,78,62,1828,344,47,49,149,2008,338,71,2267,150,2243,174,Textiles,29.3774,15
3976,21_2,2022-03-01,976,22753979,1064,23660304,Warangal,Mar,Q4,2021,2012,263,78,62,1828,344,47,49,149,2008,338,71,2267,150,2243,174,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0625,85
3977,21_2,2022-03-01,976,22753979,1064,23660304,Warangal,Mar,Q4,2021,2012,263,78,62,1828,344,47,49,149,2008,338,71,2267,150,2243,174,Engineering,0.6646,19
3978,21_2,2022-03-01,976,22753979,1064,23660304,Warangal,Mar,Q4,2021,2012,263,78,62,1828,344,47,49,149,2008,338,71,2267,150,2243,174,Food Processing,1.2869,13
3979,21_2,2022-03-01,976,22753979,1064,23660304,Warangal,Mar,Q4,2021,2012,263,78,62,1828,344,47,49,149,2008,338,71,2267,150,2243,174,Granite and Stone Crushing,0.65,15
3980,22_1,2022-03-01,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021,3223,732,60,153,2815,633,178,191,351,3305,739,122,3944,224,3677,491,Food Processing,10.3636,46
3981,22_1,2022-03-01,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021,3223,732,60,153,2815,633,178,191,351,3305,739,122,3944,224,3677,491,Agro based incl Cold Storages,0.9253,9
3982,22_1,2022-03-01,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021,3223,732,60,153,2815,633,178,191,351,3305,739,122,3944,224,3677,491,Engineering,0.3,40
3983,22_1,2022-03-01,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021,3223,732,60,153,2815,633,178,191,351,3305,739,122,3944,224,3677,491,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.8228,55
3984,22_1,2022-03-01,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021,3223,732,60,153,2815,633,178,191,351,3305,739,122,3944,224,3677,491,Beverages,0.4,4
3985,22_1,2022-03-01,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021,3223,732,60,153,2815,633,178,191,351,3305,739,122,3944,224,3677,491,Others,0.8,24
3986,22_1,2022-03-01,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021,3223,732,60,153,2815,633,178,191,351,3305,739,122,3944,224,3677,491,Plastic and Rubber,0.075,8
3987,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Food Processing,43.558,33
3988,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Granite and Stone Crushing,0.96,70
3989,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Others,0.95,10
3990,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Paper and Printing,2.227,43
3991,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Pharmaceuticals and Chemicals,56.7511,280
3992,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Plastic and Rubber,2.9778,20
3993,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,R&D,60.2385,2510
3994,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Wood and Leather,0.69,70
3995,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.75,15
3996,17_2,2022-03-01,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021,4720,951,303,181,3947,1460,135,113,500,4509,1420,226,5619,536,5578,577,Engineering,33.9468,221
3997,23_2,2022-03-01,3199,104303613,3622,106924561,Suryapet,Mar,Q4,2021,2267,706,34,24,2041,345,28,209,408,2605,329,97,2907,124,2617,414,Agro based incl Cold Storages,0.99,10
3998,23_2,2022-03-01,3199,104303613,3622,106924561,Suryapet,Mar,Q4,2021,2267,706,34,24,2041,345,28,209,408,2605,329,97,2907,124,2617,414,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2769,8
3999,23_2,2022-03-01,3199,104303613,3622,106924561,Suryapet,Mar,Q4,2021,2267,706,34,24,2041,345,28,209,408,2605,329,97,2907,124,2617,414,Engineering,0.25,5
4000,23_2,2022-03-01,3199,104303613,3622,106924561,Suryapet,Mar,Q4,2021,2267,706,34,24,2041,345,28,209,408,2605,329,97,2907,124,2617,414,Food Processing,0.15,15
4001,23_2,2022-03-01,3199,104303613,3622,106924561,Suryapet,Mar,Q4,2021,2267,706,34,24,2041,345,28,209,408,2605,329,97,2907,124,2617,414,Granite and Stone Crushing,1.7,33
4002,23_2,2022-03-01,3199,104303613,3622,106924561,Suryapet,Mar,Q4,2021,2267,706,34,24,2041,345,28,209,408,2605,329,97,2907,124,2617,414,Pharmaceuticals and Chemicals,104.63,690
4003,19_4,2022-03-01,334,10078056,384,10844861,Kumurambheem Asifabad,Mar,Q4,2021,1018,169,8,2,961,75,23,11,127,1091,96,10,1167,30,1048,149,Engineering,1.51,10
4004,19_4,2022-03-01,334,10078056,384,10844861,Kumurambheem Asifabad,Mar,Q4,2021,1018,169,8,2,961,75,23,11,127,1091,96,10,1167,30,1048,149,Electrical and Electronic Products,0.155,10
4005,19_4,2022-03-01,334,10078056,384,10844861,Kumurambheem Asifabad,Mar,Q4,2021,1018,169,8,2,961,75,23,11,127,1091,96,10,1167,30,1048,149,Food Processing,0.25,10
4006,19_3,2022-03-01,2020,54835460,2082,53289363,Mancherial,Mar,Q4,2021,1558,274,32,4,1380,263,44,21,160,1544,274,50,1767,101,1671,197,Plastic and Rubber,0.23,5
4007,19_3,2022-03-01,2020,54835460,2082,53289363,Mancherial,Mar,Q4,2021,1558,274,32,4,1380,263,44,21,160,1544,274,50,1767,101,1671,197,Food Processing,0.5492,9
4008,18_2,2022-03-01,1982,44277767,2048,44434626,Kamareddy,Mar,Q4,2021,1949,193,44,8,1801,224,32,39,98,1926,236,32,2089,105,2068,126,Food Processing,20.2185,69
4009,18_2,2022-03-01,1982,44277767,2048,44434626,Kamareddy,Mar,Q4,2021,1949,193,44,8,1801,224,32,39,98,1926,236,32,2089,105,2068,126,Engineering,0.18,11
4010,18_2,2022-03-01,1982,44277767,2048,44434626,Kamareddy,Mar,Q4,2021,1949,193,44,8,1801,224,32,39,98,1926,236,32,2089,105,2068,126,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.15,5
4011,19_1,2022-03-01,1155,37626696,1317,44640572,Adilabad,Mar,Q4,2021,1668,247,50,4,1559,193,28,42,147,1738,216,15,1909,60,1794,175,Others,0.12,16
4012,19_1,2022-03-01,1155,37626696,1317,44640572,Adilabad,Mar,Q4,2021,1668,247,50,4,1559,193,28,42,147,1738,216,15,1909,60,1794,175,Pharmaceuticals and Chemicals,0.2,6
4013,19_1,2022-03-01,1155,37626696,1317,44640572,Adilabad,Mar,Q4,2021,1668,247,50,4,1559,193,28,42,147,1738,216,15,1909,60,1794,175,Granite and Stone Crushing,0.11,10
4014,14_4,2022-03-01,2280,45022715,2294,44735926,Wanaparthy,Mar,Q4,2021,1078,228,13,6,962,146,10,82,125,1157,155,13,1280,45,1202,123,Food Processing,6.9363,102
4015,18_1,2022-03-01,4403,125802861,4665,128191400,Nizamabad,Mar,Q4,2021,3249,364,223,14,2984,579,51,62,174,3197,562,89,3659,191,3635,215,Paper and Printing,0.1,5
4016,18_1,2022-03-01,4403,125802861,4665,128191400,Nizamabad,Mar,Q4,2021,3249,364,223,14,2984,579,51,62,174,3197,562,89,3659,191,3635,215,Food Processing,1.1992,18
4017,18_1,2022-03-01,4403,125802861,4665,128191400,Nizamabad,Mar,Q4,2021,3249,364,223,14,2984,579,51,62,174,3197,562,89,3659,191,3635,215,Others,0.32,8
4018,18_1,2022-03-01,4403,125802861,4665,128191400,Nizamabad,Mar,Q4,2021,3249,364,223,14,2984,579,51,62,174,3197,562,89,3659,191,3635,215,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,2
4019,18_1,2022-03-01,4403,125802861,4665,128191400,Nizamabad,Mar,Q4,2021,3249,364,223,14,2984,579,51,62,174,3197,562,89,3659,191,3635,215,Agro based incl Cold Storages,5.2425,14
4020,18_1,2022-03-01,4403,125802861,4665,128191400,Nizamabad,Mar,Q4,2021,3249,364,223,14,2984,579,51,62,174,3197,562,89,3659,191,3635,215,Engineering,0.53,17
4021,19_2,2022-03-01,1705,46737242,1544,35149635,Nirmal,Mar,Q4,2021,1569,192,72,18,1500,177,37,52,85,1631,199,21,1799,52,1736,115,Agro based incl Cold Storages,0.2,10
4022,19_2,2022-03-01,1705,46737242,1544,35149635,Nirmal,Mar,Q4,2021,1569,192,72,18,1500,177,37,52,85,1631,199,21,1799,52,1736,115,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.07,4
4023,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,R&D,231.63,750
4024,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,"Real Estate,Industrial Parks and IT Buildings",1862.73,144
4025,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Plastic and Rubber,12.8757,125
4026,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.03,42
4027,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Granite and Stone Crushing,1.03,25
4028,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Food Processing,0.19,4
4029,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Others,1.155,45
4030,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Pharmaceuticals and Chemicals,14.2531,275
4031,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Agro based incl Cold Storages,1.5,5
4032,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Engineering,29.88,87
4033,15_1,2022-03-01,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021,17657,2930,1142,268,13100,7383,2,25,1487,14382,6504,1111,19417,2580,20636,1361,Electrical and Electronic Products,15.4437,45
4034,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Electrical and Electronic Products,18.8125,100
4035,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Engineering,18.87,262
4036,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Others,15.0,50
4037,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Beverages,2.0,20
4038,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Pharmaceuticals and Chemicals,4.65,53
4039,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Solar and Other Renewable Energy,38.0,20
4040,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,R&D,1.7689,15
4041,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Plastic and Rubber,6.1502,23
4042,17_1,2022-03-01,1212,68223391,1262,65025105,Medak,Mar,Q4,2021,1603,270,31,64,1467,234,31,80,156,1694,242,32,1880,88,1790,178,Paper and Printing,3.25,66
4043,21_3,2022-03-01,1687,43125792,1725,40827202,Jangoan,Mar,Q4,2021,1081,133,16,8,982,129,12,38,79,1089,133,18,1169,71,1157,83,Wood and Leather,0.09,2
4044,21_3,2022-03-01,1687,43125792,1725,40827202,Jangoan,Mar,Q4,2021,1081,133,16,8,982,129,12,38,79,1089,133,18,1169,71,1157,83,Textiles,0.08,3
4045,21_3,2022-03-01,1687,43125792,1725,40827202,Jangoan,Mar,Q4,2021,1081,133,16,8,982,129,12,38,79,1089,133,18,1169,71,1157,83,Others,4.9,9
4046,21_3,2022-03-01,1687,43125792,1725,40827202,Jangoan,Mar,Q4,2021,1081,133,16,8,982,129,12,38,79,1089,133,18,1169,71,1157,83,Food Processing,0.0475,2
4047,21_3,2022-03-01,1687,43125792,1725,40827202,Jangoan,Mar,Q4,2021,1081,133,16,8,982,129,12,38,79,1089,133,18,1169,71,1157,83,Engineering,0.06,2
4048,15_3,2022-03-01,1664,49549636,1691,49760528,Vikarabad,Mar,Q4,2021,3251,561,63,19,2815,647,51,175,206,3174,633,87,3682,212,3662,232,Engineering,0.18,3
4049,15_3,2022-03-01,1664,49549636,1691,49760528,Vikarabad,Mar,Q4,2021,3251,561,63,19,2815,647,51,175,206,3174,633,87,3682,212,3662,232,Food Processing,1.3738,26
4050,15_3,2022-03-01,1664,49549636,1691,49760528,Vikarabad,Mar,Q4,2021,3251,561,63,19,2815,647,51,175,206,3174,633,87,3682,212,3662,232,Granite and Stone Crushing,0.2704,9
4051,14_1,2022-04-01,3253,105448377,3285,105928140,Mahabubnagar,Apr,Q1,2022,2185,433,55,8,2004,283,26,74,294,2341,301,39,2538,143,2375,306,Pharmaceuticals and Chemicals,35.0,450
4052,14_1,2022-04-01,3253,105448377,3285,105928140,Mahabubnagar,Apr,Q1,2022,2185,433,55,8,2004,283,26,74,294,2341,301,39,2538,143,2375,306,Others,47.0,60
4053,14_1,2022-04-01,3253,105448377,3285,105928140,Mahabubnagar,Apr,Q1,2022,2185,433,55,8,2004,283,26,74,294,2341,301,39,2538,143,2375,306,Food Processing,6.0,5
4054,14_1,2022-04-01,3253,105448377,3285,105928140,Mahabubnagar,Apr,Q1,2022,2185,433,55,8,2004,283,26,74,294,2341,301,39,2538,143,2375,306,Agro based incl Cold Storages,26.855,64
4055,14_1,2022-04-01,3253,105448377,3285,105928140,Mahabubnagar,Apr,Q1,2022,2185,433,55,8,2004,283,26,74,294,2341,301,39,2538,143,2375,306,Solar and Other Renewable Energy,590.654,45
4056,17_3,2022-04-01,3421,92665068,3303,90629017,Siddipet,Apr,Q1,2022,2034,521,44,38,1834,311,22,213,257,2269,316,52,2518,119,2363,274,Others,0.22,5
4057,17_3,2022-04-01,3421,92665068,3303,90629017,Siddipet,Apr,Q1,2022,2034,521,44,38,1834,311,22,213,257,2269,316,52,2518,119,2363,274,Wood and Leather,1.0,50
4058,20_3,2022-04-01,1615,36241329,1659,36531525,Rajanna Sircilla,Apr,Q1,2022,950,172,20,6,856,146,6,47,93,992,140,16,1089,59,1049,99,Textiles,0.1,6
